frame,movement
1409,104307
1410,106126
1411,104516
1412,104729
1413,102738
1414,101769
1415,101754
1416,100191
1417,101733
1418,103807
1419,101912
1420,101979
1421,101609
1422,99714
1423,98339
1424,96418
1425,95665
1426,97374
1427,98852
1428,97644
1429,96731
1430,94203
1431,93776
1432,92095
1433,93947
1434,92736
1435,86705
1436,84798
1437,83443
1438,80679
1439,80607
1440,78672
1441,76966
1442,78386
1443,78980
1444,78475
1445,77642
1446,76345
1447,76116
1448,73774
1449,74182
1450,77804
1451,78714
1452,79899
1453,80899
1454,79111
1455,79452
1456,79404
1457,81011
1458,80018
1459,79452
1460,78502
1461,79088
1462,77718
1463,98549
1464,70866
1465,75731
1466,74349
1467,74862
1468,72687
1469,71847
1470,71922
1471,73088
1472,76481
1473,75753
1474,77226
1475,77247
1476,80199
1477,80615
1478,78705
1479,78096
1480,76868
1481,75672
1482,75500
1483,75816
1484,76882
1485,79159
1486,79883
1487,80103
1488,79506
1489,79428
1490,80733
1491,78958
1492,78838
1493,80667
1494,81506
1495,83213
1496,81470
1497,81837
1498,80798
1499,80550
1500,80325
1501,82846
1502,83201
1503,82480
1504,85000
1505,88399
1506,89821
1507,87585
1508,85067
1509,83794
1510,85096
1511,88430
1512,89541
1513,88991
1514,90577
1515,91297
1516,92342
1517,95169
1518,98826
1519,98697
1520,98417
1521,96062
1522,93961
1523,92394
1524,91494
1525,90177
1526,88839
1527,84518
1528,83365
1529,82982
1530,83022
1531,83373
1532,85702
1533,87778
1534,87034
1535,85916
1536,84266
1537,82318
1538,80774
1539,83125
1540,81779
1541,81585
1542,84432
1543,89339
1544,93182
1545,96158
1546,97073
1547,95198
1548,93252
1549,90900
1550,89893
1551,88552
1552,86417
1553,85196
1554,82356
1555,80101
1556,81029
1557,82051
1558,82833
1559,85139
1560,85598
1561,84174
1562,83666
1563,83790
1564,85594
1565,82530
1566,82715
1567,84577
1568,85632
1569,88596
1570,87975
1571,89807
1572,94698
1573,98869
1574,101807
1575,101394
1576,100978
1577,100786
1578,100467
1579,101801
1580,102535
1581,101690
1582,103041
1583,100656
1584,99806
1585,98162
1586,96714
1587,94687
1588,93700
1589,92981
1590,91959
1591,90547
1592,90298
1593,91482
1594,92131
1595,91154
1596,90426
1597,89085
1598,87154
1599,84294
1600,82901
1601,81748
1602,81069
1603,82473
1604,84195
1605,85982
1606,87998
1607,86406
1608,85032
1609,85033
1610,85432
1611,82880
1612,82955
1613,85427
1614,88125
1615,87434
1616,88195
1617,89507
1618,88230
1619,87025
1620,86400
1621,86716
1622,86002
1623,85026
1624,84750
1625,81478
1626,77314
1627,74444
1628,73863
1629,73213
1630,71461
1631,69025
1632,66158
1633,63873
1634,62571
1635,61250
1636,60383
1637,60703
1638,58989
1639,59149
1640,59460
1641,59101
1642,59401
1643,59247
1644,57190
1645,52657
1646,51251
1647,49934
1648,50781
1649,51392
1650,50476
1651,50287
1652,49216
1653,51096
1654,52513
1655,55717
1656,56841
1657,57789
1658,57786
1659,56218
1660,55541
1661,56057
1662,58905
1663,60790
1664,60732
1665,64352
1666,66674
1667,65289
1668,67035
1669,65367
1670,65074
1671,64172
1672,63558
1673,65379
1674,62375
1675,62049
1676,61211
1677,60499
1678,60996
1679,61513
1680,62194
1681,61983
1682,62701
1683,63247
1684,60967
1685,60277
1686,58280
1687,55979
1688,56077
1689,61342
1690,65505
1691,69924
1692,72232
1693,72084
1694,73566
1695,74003
1696,69304
1697,70204
1698,70310
1699,69366
1700,67860
1701,66546
1702,67172
1703,66163
1704,67450
1705,67706
1706,66661
1707,66597
1708,66771
1709,67430
1710,67416
1711,67635
1712,69275
1713,70023
1714,71361
1715,71530
1716,73247
1717,74306
1718,74321
1719,74271
1720,73174
1721,72873
1722,72055
1723,72487
1724,73038
1725,73924
1726,75001
1727,74524
1728,77838
1729,78093
1730,79875
1731,79658
1732,78284
1733,75005
1734,71338
1735,71094
1736,68893
1737,69056
1738,69882
1739,70242
1740,72960
1741,71024
1742,70411
1743,69872
1744,68640
1745,68394
1746,68768
1747,68313
1748,68154
1749,68771
1750,69487
1751,68047
1752,66669
1753,64791
1754,64072
1755,63295
1756,61642
1757,60946
1758,62186
1759,62719
1760,63071
1761,62510
1762,62002
1763,61965
1764,61764
1765,62284
1766,61841
1767,60805
1768,59418
1769,56631
1770,52546
1771,51524
1772,53081
1773,54004
1774,57161
1775,58188
1776,59319
1777,59406
1778,61635
1779,62408
1780,62535
1781,60231
1782,57972
1783,58209
1784,57765
1785,56883
1786,55899
1787,53533
1788,52322
1789,54404
1790,54530
1791,51970
1792,50832
1793,51743
1794,49358
1795,50959
1796,55932
1797,58125
1798,59949
1799,57434
1800,54466
1801,56510
1802,55653
1803,55193
1804,56454
1805,55588
1806,53931
1807,54370
1808,56415
1809,56521
1810,57099
1811,57083
1812,53284
1813,54155
1814,54501
1815,55066
1816,57048
1817,57199
1818,56469
1819,57466
1820,60985
1821,61726
1822,62162
1823,63451
1824,63480
1825,61925
1826,61984
1827,63502
1828,64152
1829,63028
1830,62151
1831,77985
1832,75518
1833,76423
1834,73528
1835,73435
1836,71027
1837,69663
1838,65109
1839,64592
1840,67723
1841,68428
1842,67581
1843,67315
1844,69877
1845,71260
1846,72806
1847,71889
1848,70096
1849,68390
1850,65362
1851,61155
1852,61143
1853,60948
1854,59525
1855,57108
1856,55350
1857,55958
1858,56219
1859,56553
1860,56817
1861,57826
1862,56517
1863,56568
1864,57656
1865,58419
1866,62676
1867,64442
1868,67563
1869,68575
1870,69939
1871,69415
1872,69595
1873,70547
1874,69674
1875,71114
1876,71001
1877,72368
1878,71482
1879,69925
1880,67859
1881,64258
1882,63982
1883,64611
1884,65278
1885,68393
1886,68132
1887,68767
1888,69763
1889,71476
1890,71318
1891,72318
1892,72454
1893,72064
1894,73367
1895,72608
1896,73448
1897,73116
1898,72911
1899,71982
1900,70515
1901,69790
1902,68225
1903,68768
1904,70436
1905,70250
1906,68403
1907,66987
1908,65717
1909,63711
1910,63688
1911,62486
1912,60856
1913,59359
1914,54447
1915,50043
1916,46675
1917,45141
1918,46177
1919,47183
1920,48416
1921,50763
1922,52314
1923,55496
1924,61447
1925,62528
1926,68096
1927,68867
1928,68456
1929,67508
1930,67856
1931,69370
1932,70613
1933,70795
1934,71347
1935,71359
1936,69596
1937,68023
1938,67654
1939,66167
1940,67034
1941,69114
1942,72503
1943,72025
1944,68736
1945,67080
1946,65370
1947,64565
1948,62886
1949,64557
1950,67816
1951,70677
1952,73268
1953,76685
1954,77310
1955,80030
1956,81685
1957,84068
1958,83321
1959,83870
1960,81652
1961,79465
1962,77440
1963,75803
1964,72557
1965,70727
1966,70018
1967,67835
1968,65160
1969,64388
1970,64611
1971,64141
1972,62283
1973,62117
1974,63244
1975,63602
1976,64801
1977,62866
1978,64776
1979,66237
1980,65625
1981,68010
1982,69065
1983,72248
1984,73070
1985,72910
1986,72540
1987,70345
1988,68462
1989,67598
1990,67068
1991,65248
1992,66324
1993,66538
1994,64166
1995,64641
1996,63022
1997,61513
1998,59765
1999,58311
2000,59415
2001,59530
2002,59449
2003,61180
2004,64231
2005,65792
2006,68189
2007,68335
2008,68629
2009,69321
2010,71450
2011,71596
2012,70960
2013,71150
2014,71724
2015,72173
2016,73324
2017,72134
2018,78311
2019,80791
2020,82067
2021,83936
2022,84033
2023,87607
2024,85834
2025,86414
2026,88591
2027,86559
2028,88013
2029,88025
2030,90092
2031,89296
2032,89561
2033,89824
2034,90867
2035,89755
2036,87175
2037,84329
2038,84388
2039,83462
2040,82759
2041,82232
2042,80173
2043,79033
2044,78582
2045,78682
2046,76831
2047,77439
2048,76854
2049,76062
2050,75085
2051,75125
2052,75598
2053,74530
2054,74096
2055,73181
2056,74802
2057,75375
2058,78354
2059,78194
2060,76755
2061,74906
2062,73245
2063,72997
2064,71981
2065,72596
2066,73190
2067,74825
2068,75940
2069,76518
2070,76158
2071,73202
2072,74236
2073,75355
2074,73951
2075,70952
2076,67621
2077,64577
2078,61683
2079,57263
2080,53928
2081,52841
2082,54860
2083,55493
2084,55013
2085,56617
2086,57321
2087,58464
2088,59932
2089,60917
2090,61494
2091,63047
2092,61388
2093,60480
2094,60266
2095,59723
2096,58980
2097,59227
2098,56298
2099,57494
2100,56613
2101,57214
2102,57336
2103,58712
2104,58680
2105,59563
2106,60594
2107,59844
2108,59353
2109,60276
2110,60029
2111,59791
2112,61559
2113,63098
2114,64451
2115,65779
2116,66649
2117,66146
2118,67027
2119,67788
2120,67887
2121,65451
2122,64248
2123,64819
2124,65491
2125,65096
2126,64714
2127,65845
2128,65525
2129,66141
2130,65092
2131,62897
2132,61393
2133,60739
2134,61283
2135,60959
2136,61822
2137,60982
2138,60921
2139,60426
2140,60377
2141,61052
2142,64472
2143,68430
2144,58528
2145,59270
2146,61157
2147,64652
2148,67793
2149,67239
2150,66442
2151,63082
2152,58913
2153,57012
2154,55253
2155,54370
2156,53469
2157,72010
2158,62781
2159,60056
2160,59810
2161,58978
2162,60589
2163,60607
2164,60068
2165,60568
2166,65286
2167,66285
2168,76636
2169,75231
2170,74873
2171,74461
2172,65511
2173,63984
2174,57521
2175,55314
2176,55249
2177,56981
2178,57359
2179,55710
2180,52665
2181,57052
2182,63976
2183,77872
2184,93033
2185,92265
2186,89323
2187,89298
2188,90545
2189,89273
2190,88046
2191,89020
2192,89959
2193,88782
2194,90245
2195,91115
2196,93528
2197,95339
2198,95539
2199,93711
2200,98385
2201,97673
2202,95571
2203,94517
2204,88449
2205,89292
2206,87364
2207,85514
2208,83077
2209,82462
2210,81095
2211,78032
2212,78104
2213,80824
2214,80516
2215,80139
2216,77317
2217,75669
2218,74246
2219,73597
2220,74717
2221,73697
2222,73859
2223,74640
2224,73847
2225,74728
2226,71932
2227,71996
2228,69223
2229,66518
2230,66312
2231,65320
2232,68327
2233,67355
2234,68489
2235,67444
2236,68216
2237,69769
2238,74340
2239,77806
2240,78237
2241,80614
2242,80677
2243,81554
2244,79896
2245,81173
2246,76394
2247,72624
2248,71426
2249,71187
2250,69255
2251,69464
2252,68170
2253,67181
2254,65278
2255,63784
2256,62190
2257,60770
2258,61526
2259,62095
2260,61645
2261,60691
2262,61121
2263,61698
2264,60716
2265,56533
2266,55819
2267,55258
2268,53383
2269,53513
2270,53322
2271,54018
2272,53824
2273,52300
2274,50651
2275,53027
2276,54188
2277,57130
2278,59225
2279,58713
2280,58020
2281,53330
2282,50528
2283,53057
2284,50902
2285,49436
2286,49133
2287,49582
2288,51526
2289,51870
2290,53967
2291,54105
2292,52267
2293,51923
2294,49408
2295,47273
2296,46395
2297,47331
2298,46900
2299,47740
2300,47584
2301,51574
2302,53643
2303,56599
2304,61706
2305,62904
2306,62290
2307,62874
2308,44532
2309,54820
2310,54994
2311,53461
2312,54260
2313,53926
2314,55879
2315,54820
2316,55340
2317,56042
2318,54620
2319,56285
2320,55985
2321,57212
2322,56225
2323,56240
2324,56221
2325,55996
2326,55936
2327,55750
2328,55915
2329,55199
2330,54679
2331,53952
2332,55053
2333,55019
2334,55036
2335,54939
2336,54198
2337,53456
2338,53622
2339,53539
2340,53896
2341,53855
2342,53045
2343,52092
2344,52072
2345,52025
2346,51918
2347,50798
2348,49314
2349,49723
2350,49726
2351,48834
2352,47155
2353,46008
2354,46014
2355,45631
2356,45813
2357,45582
2358,44982
2359,44701
2360,43773
2361,42980
2362,41529
2363,39341
2364,37805
2365,36332
2366,34430
2367,32121
2368,31186
2369,30129
2370,29578
2371,29045
2372,28150
2373,26664
2374,24617
2375,21887
2376,23573
2377,25325
2378,22487
2379,21099
2380,21361
2381,23466
2382,23496
2383,22502
2384,21620
2385,21973
2386,21493
2387,21466
2388,21397
2389,20684
2390,20499
2391,19800
2392,19987
2393,19295
2394,19368
2395,19069
2396,18791
2397,18184
2398,17879
2399,17351
2400,17516
2401,17290
2402,17016
2403,16249
2404,15638
2405,15404
2406,14698
2407,14145
2408,13743
2409,14200
2410,13664
2411,13874
2412,13813
2413,13587
2414,13399
2415,13161
2416,13003
2417,13024
2418,13505
2419,13809
2420,13819
2421,13614
2422,13666
2423,13957
2424,13440
2425,12865
2426,12726
2427,12206
2428,11373
2429,11049
2430,10645
2431,10551
2432,10308
2433,10548
2434,10159
2435,9754
2436,9951
2437,9754
2438,9706
2439,9495
2440,9513
2441,9703
2442,9689
2443,9549
2444,10181
2445,10097
2446,10145
2447,10013
2448,10207
2449,10205
2450,10721
2451,10357
2452,9900
2453,10253
2454,10140
2455,10118
2456,9927
2457,9780
2458,10137
2459,10306
2460,9917
2461,9705
2462,9603
2463,9432
2464,9537
2465,91445
2466,82502
2467,72073
2468,73464
2469,61461
2470,54841
2471,47844
2472,48648
2473,47149
2474,54234
2475,49697
2476,45069
2477,44559
2478,41887
2479,40343
2480,39099
2481,36674
2482,36208
2483,35330
2484,36241
2485,36597
2486,38502
2487,40247
2488,40186
2489,42176
2490,41321
2491,41731
2492,43517
2493,43320
2494,43522
2495,43015
2496,41324
